Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,Daily Return %,Intraday Trend
2022-06-03,243.22666931152344,247.79666137695312,233.4166717529297,234.51666259765625,234.51666259765625,112393800,TSLA,-9.219359988526964,0
2022-06-06,244.35333251953125,244.86666870117188,234.3500061035156,238.27999877929688,238.27999877929688,84204600,TSLA,1.60472016783606,0
2022-06-07,234.0,239.9966735839844,230.0933380126953,238.8866729736328,238.8866729736328,72808500,TSLA,0.25460558898939833,1
2022-06-08,240.086669921875,249.9633331298828,239.1766662597656,241.86666870117188,241.86666870117188,76210500,TSLA,1.2474516432601446,1
2022-06-09,249.33999633789065,255.54666137695312,239.32666015625,239.7066650390625,239.7066650390625,96491400,TSLA,-0.8930555308462429,0
2022-06-10,235.1566619873047,239.5,227.913330078125,232.22999572753903,232.22999572753903,97536600,TSLA,-3.1190911234383334,0
2022-06-13,223.1666717529297,226.63333129882812,214.6833343505859,215.73666381835935,215.73666381835935,102767400,TSLA,-7.102153990705961,0
2022-06-14,218.2866668701172,226.3300018310547,211.73666381835935,220.88999938964844,220.88999938964844,97988700,TSLA,2.3887157055640706,1
2022-06-15,220.9166717529297,235.663330078125,218.1499938964844,233.0,233.0,119131800,TSLA,5.482367080362738,1
2022-06-16,222.73666381835935,225.1666717529297,208.69332885742188,213.1000061035156,213.1000061035156,107390700,TSLA,-8.540769912654255,0
2022-06-17,213.4333343505859,220.97000122070312,213.19667053222656,216.7599945068359,216.7599945068359,92641800,TSLA,1.7174980283869212,1
2022-06-21,224.60333251953125,243.57666015625,224.3333282470703,237.0366668701172,237.0366668701172,122793000,TSLA,9.354434802147882,1
2022-06-22,234.5033264160156,246.8333282470703,233.82666015625,236.086669921875,236.086669921875,101107500,TSLA,-0.40078058841535036,1
2022-06-23,237.9066619873047,239.3166656494141,228.6366729736328,235.07000732421875,235.07000732421875,104202600,TSLA,-0.43063108899484837,0
2022-06-24,237.47000122070312,246.0666656494141,236.086669921875,245.7066650390625,245.7066650390625,95770800,TSLA,4.524889345059324,1
2022-06-27,249.36666870117188,252.07000732421875,242.5666656494141,244.9199981689453,244.9199981689453,89178300,TSLA,-0.32016505127857586,0
2022-06-28,244.48333740234375,249.97000122070312,232.3433380126953,232.663330078125,232.663330078125,90391200,TSLA,-5.00435578248114,0
2022-06-29,230.5,231.17333984375,222.27333068847656,228.4900054931641,228.4900054931641,82897200,TSLA,-1.79371823809088,0
2022-06-30,224.5099945068359,229.4566650390625,218.8633270263672,224.47332763671875,224.47332763671875,94600500,TSLA,-1.7579227799377484,0
2022-07-01,227.0,230.22999572753903,222.1199951171875,227.26333618164065,227.26333618164065,74460300,TSLA,1.242913166698001,1
2022-07-05,223.0,233.14666748046875,216.1666717529297,233.0666656494141,233.0666656494141,84581100,TSLA,2.5535704813974602,1
2022-07-06,230.77999877929688,234.56333923339844,227.18666076660156,231.73333740234375,231.73333740234375,71853600,TSLA,-0.5720802000385494,1
2022-07-07,233.9199981689453,245.3633270263672,232.2100067138672,244.5433349609375,244.5433349609375,81930600,TSLA,5.527904488059288,1
2022-07-08,242.3333282470703,254.97999572753903,241.16000366210935,250.76333618164065,250.76333618164065,101854200,TSLA,2.543516968760051,1
2022-07-11,252.10333251953125,253.06333923339844,233.6266632080078,234.3433380126953,234.3433380126953,99241200,TSLA,-6.548005948146862,0
2022-07-12,236.84666442871097,239.77333068847656,228.3699951171875,233.07000732421875,233.07000732421875,87930900,TSLA,-0.5433611636988744,0
2022-07-13,225.5,242.05999755859375,225.03334045410156,237.0399932861328,237.0399932861328,97954500,TSLA,1.7033448479672808,1
2022-07-14,234.89666748046875,238.65333557128903,229.3333282470703,238.31333923339844,238.31333923339844,78557400,TSLA,0.5371861218914864,1
2022-07-15,240.0,243.6233367919922,236.88999938964844,240.0666656494141,240.0666656494141,69683100,TSLA,0.7357231540860099,1
2022-07-18,244.93666076660156,250.51666259765625,239.60333251953125,240.54666137695312,240.54666137695312,82537500,TSLA,0.1999426810217919,0
2022-07-19,245.0,247.13999938964844,236.97666931152344,245.52999877929688,245.52999877929688,80890200,TSLA,2.0716718219316865,1
2022-07-20,246.78334045410156,250.663330078125,243.48333740234375,247.5,247.5,88864200,TSLA,0.8023464466653252,1
2022-07-21,255.1066741943359,273.26666259765625,254.86666870117188,271.7066650390625,271.7066650390625,142032300,TSLA,9.78047072285353,1
2022-07-22,276.2200012207031,280.78668212890625,270.71331787109375,272.24334716796875,272.24334716796875,103472700,TSLA,0.19752262198982073,0
2022-07-25,272.2166748046875,274.14666748046875,267.3999938964844,268.4333190917969,268.4333190917969,64073400,TSLA,-1.3994935471540293,0
2022-07-26,266.5133361816406,267.30999755859375,256.2633361816406,258.8599853515625,258.8599853515625,66820800,TSLA,-3.5663731211253102,0
2022-07-27,263.80999755859375,275.9266662597656,261.7900085449219,274.82000732421875,274.82000732421875,88110000,TSLA,6.1655036992220635,1
2022-07-28,280.0666809082031,283.29998779296875,272.79998779296875,280.8999938964844,280.8999938964844,84723000,TSLA,2.212352234272652,1
2022-07-29,280.70001220703125,298.32000732421875,279.1000061035156,297.1499938964844,297.1499938964844,95313000,TSLA,5.784976985791013,1
2022-08-01,301.27667236328125,311.8766784667969,295.0,297.27667236328125,297.27667236328125,117042900,TSLA,0.04263115241422977,0
2022-08-02,294.0033264160156,307.8333435058594,292.6666564941406,300.586669921875,300.586669921875,95577600,TSLA,1.1134400598203698,1
2022-08-03,305.0,309.54998779296875,301.1499938964844,307.39666748046875,307.39666748046875,80091000,TSLA,2.265568716125621,1
2022-08-04,311.0,313.6066589355469,305.0,308.6333312988281,308.6333312988281,72256200,TSLA,0.40230228534861023,0
2022-08-05,302.6700134277344,304.6066589355469,285.5433349609375,288.1700134277344,288.1700134277344,113172900,TSLA,-6.63030068235908,0
2022-08-08,295.0,305.20001220703125,289.086669921875,290.42333984375,290.42333984375,98994000,TSLA,0.7819434052879659,0
2022-08-09,290.2933349609375,292.39666748046875,279.35333251953125,283.3333435058594,283.3333435058594,86244600,TSLA,-2.4412625864385085,0
2022-08-10,297.0666809082031,297.510009765625,283.3699951171875,294.3566589355469,294.3566589355469,94918800,TSLA,3.890581776676605,0
2022-08-11,296.5133361816406,298.2366638183594,285.8333435058594,286.6300048828125,286.6300048828125,70155000,TSLA,-2.6249292544206493,0
2022-08-12,289.4166564941406,300.1600036621094,285.0333251953125,300.0299987792969,300.0299987792969,79657200,TSLA,4.675014362841368,1
2022-08-15,301.78668212890625,313.1333312988281,301.2300109863281,309.32000732421875,309.32000732421875,89359200,TSLA,3.096359891583922,1
2022-08-16,311.6666564941406,314.6666564941406,302.8833312988281,306.5633239746094,306.5633239746094,88136400,TSLA,-0.8912075793144236,0
2022-08-17,303.39666748046875,309.65667724609375,300.0333251953125,303.9966735839844,303.9966735839844,68766000,TSLA,-0.8372333511224461,1
2022-08-18,306.0,306.5,301.85333251953125,302.8699951171875,302.8699951171875,47500500,TSLA,-0.37062197211366055,0
2022-08-19,299.0,300.3599853515625,292.5,296.6666564941406,296.6666564941406,61395300,TSLA,-2.0481852686155544,0
2022-08-22,291.913330078125,292.3999938964844,286.2966613769531,289.913330078125,289.913330078125,55843200,TSLA,-2.2764022407583906,0
2022-08-23,291.4533386230469,298.82666015625,287.92333984375,296.4533386230469,296.4533386230469,63984900,TSLA,2.25584954757323,1
2022-08-24,297.5633239746094,303.64666748046875,296.5,297.0966796875,297.0966796875,57259800,TSLA,0.2170125887066332,0
2022-08-25,302.3599853515625,302.9599914550781,291.6000061035156,296.07000732421875,296.07000732421875,53230000,TSLA,-0.3455684406709514,0
2022-08-26,297.42999267578125,302.0,287.4700012207031,288.0899963378906,288.0899963378906,57163900,TSLA,-2.6953121859416895,0
2022-08-29,282.8299865722656,287.739990234375,280.70001220703125,284.82000732421875,284.82000732421875,41864700,TSLA,-1.135058160727187,1
2022-08-30,287.8699951171875,288.4800109863281,272.6499938964844,277.70001220703125,277.70001220703125,50541800,TSLA,-2.49982267189629,0
2022-08-31,280.6199951171875,281.25,271.80999755859375,275.6099853515625,275.6099853515625,52107300,TSLA,-0.7526203685978228,0
2022-09-01,272.5799865722656,277.5799865722656,266.1499938964844,277.1600036621094,277.1600036621094,54287000,TSLA,0.5623955563764049,1
2022-09-02,281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,270.2099914550781,50890100,TSLA,-2.507581222110289,0
2022-09-06,272.67999267578125,275.989990234375,265.739990234375,274.4200134277344,274.4200134277344,55860000,TSLA,1.5580556255471167,1
2022-09-07,273.1000061035156,283.8399963378906,272.2699890136719,283.70001220703125,283.70001220703125,50028900,TSLA,3.381677109982606,1
2022-09-08,281.29998779296875,289.5,279.760009765625,289.260009765625,289.260009765625,53713100,TSLA,1.959815762903916,1
2022-09-09,291.6700134277344,299.8500061035156,291.25,299.67999267578125,299.67999267578125,54338100,TSLA,3.602289482946186,1
2022-09-12,300.7200012207031,305.489990234375,300.3999938964844,304.4200134277344,304.4200134277344,48674600,TSLA,1.581694096302666,1
2022-09-13,292.8999938964844,297.3999938964844,290.3999938964844,292.1300048828125,292.1300048828125,68229600,TSLA,-4.037188096320543,0
2022-09-14,292.239990234375,306.0,291.6400146484375,302.6099853515625,302.6099853515625,72628700,TSLA,3.587437200418364,1
2022-09-15,301.8299865722656,309.1199951171875,300.7200012207031,303.75,303.75,64795500,TSLA,0.3767273730617582,1
2022-09-16,299.6099853515625,303.7099914550781,295.6000061035156,303.3500061035156,303.3500061035156,87087800,TSLA,-0.13168523341049454,1
2022-09-19,300.0899963378906,309.8399963378906,297.79998779296875,309.07000732421875,309.07000732421875,60231200,TSLA,1.8856110452001085,1
2022-09-20,306.9100036621094,313.3299865722656,305.5799865722656,308.7300109863281,308.7300109863281,61642800,TSLA,-0.11000625419275156,1
2022-09-21,308.2900085449219,313.79998779296875,300.6300048828125,300.79998779296875,300.79998779296875,62555700,TSLA,-2.5685948599634356,0
2022-09-22,299.8599853515625,301.2900085449219,285.82000732421875,288.5899963378906,288.5899963378906,70545400,TSLA,-4.059172855911775,0
2022-09-23,283.0899963378906,284.5,272.82000732421875,275.3299865722656,275.3299865722656,63748400,TSLA,-4.594757245188685,0
2022-09-26,271.8299865722656,284.0899963378906,270.30999755859375,276.010009765625,276.010009765625,58076900,TSLA,0.24698479153155706,1
2022-09-27,283.8399963378906,288.6700134277344,277.510009765625,282.94000244140625,282.94000244140625,61925200,TSLA,2.510775852537339,0
2022-09-28,283.0799865722656,289.0,277.57000732421875,287.80999755859375,287.80999755859375,54664800,TSLA,1.7212112374233923,1
2022-09-29,282.760009765625,283.6499938964844,265.7799987792969,268.2099914550781,268.2099914550781,77620600,TSLA,-6.810050474193607,0
2021-09-30,112.43000030517578,113.3499984741211,111.6500015258789,111.6500015258789,109.45753479003906,6433400,TSM,,0
2021-10-01,112.0,112.3000030517578,110.3000030517578,111.55999755859376,109.36929321289062,5315200,TSM,-0.08061259834759582,0
2021-10-04,111.0,111.43000030517578,108.5199966430664,109.0199966430664,106.8791732788086,8514500,TSM,-2.2768025915322343,0
2021-10-05,109.8000030517578,110.3499984741211,109.22000122070312,109.26000213623048,107.11446380615234,8039600,TSM,0.22014813846478187,0
2021-10-06,108.44000244140624,109.5199966430664,107.58000183105467,109.33999633789062,107.19288635253906,7553600,TSM,0.07321453422670654,1
2021-10-07,111.0,111.70999908447266,110.48999786376952,110.83000183105467,108.65364074707033,7821900,TSM,1.3627268548277005,0
2021-10-08,110.9800033569336,111.06999969482422,109.51000213623048,110.04000091552734,107.879150390625,5143400,TSM,-0.7128042068713314,0
2021-10-11,110.08000183105467,111.70999908447266,109.9000015258789,110.26000213623048,108.09483337402344,5318500,TSM,0.19992840682727664,1
2021-10-12,110.47000122070312,111.02999877929688,108.55999755859376,109.1999969482422,107.05563354492188,9294600,TSM,-0.9613687352178713,0
2021-10-13,109.31999969482422,110.0500030517578,108.9499969482422,109.9800033569336,107.82032012939452,7845100,TSM,0.7142916030126845,1
2021-10-14,114.13999938964844,114.73999786376952,111.16000366210938,112.55999755859376,110.3496551513672,16930500,TSM,2.3458757255052642,0
2021-10-15,114.77999877929688,114.9499969482422,112.95999908447266,114.86000061035156,112.6044921875,11558800,TSM,2.043357410842628,1
2021-10-18,113.41999816894533,115.3499984741211,113.41999816894533,115.33999633789062,113.07506561279295,6773800,TSM,0.41789633030508977,1
2021-10-19,115.8000030517578,116.9800033569336,115.62999725341795,116.95999908447266,114.66325378417967,5406100,TSM,1.404545515881761,1
2021-10-20,116.87999725341795,117.02999877929688,115.5500030517578,115.58999633789062,113.32015228271484,8205800,TSM,-1.1713429867527325,0
2021-10-21,115.01000213623048,116.3499984741211,114.61000061035156,116.29000091552734,114.00640869140624,4640300,TSM,0.6055926981695547,1
2021-10-22,116.23999786376952,117.1500015258789,114.2300033569336,114.2300033569336,111.9868621826172,6283000,TSM,-1.7714313718942387,0
2021-10-25,114.4000015258789,114.5500030517578,113.11000061035156,113.63999938964844,111.408447265625,6667700,TSM,-0.5165052525137215,0
2021-10-26,114.94000244140624,115.3000030517578,113.72000122070312,114.18000030517578,111.9378433227539,4852300,TSM,0.47518560227706175,0
2021-10-27,114.02999877929688,115.05999755859376,113.70999908447266,113.75,111.51628875732422,5394500,TSM,-0.3765986197464488,0
2021-10-28,113.66000366210938,116.0199966430664,113.54000091552734,116.01000213623048,113.7319107055664,5714300,TSM,1.986815064818015,1
2021-10-29,114.06999969482422,114.19000244140624,113.22000122070312,113.6999969482422,111.46726989746094,7118900,TSM,-1.9912120898641472,0
2021-11-01,113.58000183105467,114.33999633789062,113.3499984741211,114.12000274658205,111.8790283203125,4955700,TSM,0.3693982494397341,1
2021-11-02,113.58999633789062,114.8000030517578,113.54000091552734,114.11000061035156,111.86922454833984,4479700,TSM,-0.00876457762859495,1
2021-11-03,113.44000244140624,114.0999984741211,112.7300033569336,114.01000213623048,111.77117919921876,6073000,TSM,-0.08763340074157133,1
2021-11-04,113.37000274658205,117.8499984741211,112.41000366210938,117.79000091552734,115.47695922851562,14682800,TSM,3.3154975076486126,1
2021-11-05,118.16999816894533,119.52999877929688,116.25,117.8000030517578,115.4867706298828,8668100,TSM,0.008491498559060062,0
2021-11-08,118.38999938964844,122.25,117.0500030517578,120.91000366210938,118.5356903076172,15776300,TSM,2.6400683614457465,1
2021-11-09,121.25,123.2699966430664,120.16999816894533,121.77999877929688,119.38860321044922,10874100,TSM,0.7195394018999046,1
2021-11-10,119.5999984741211,120.8000030517578,117.68000030517578,118.1999969482422,115.87890625,9046100,TSM,-2.939728910280859,0
2021-11-11,119.26000213623048,120.47000122070312,117.8000030517578,118.19000244140624,115.86910247802734,6994000,TSM,-0.008455589758049609,0
2021-11-12,118.38999938964844,118.81999969482422,117.2699966430664,118.69000244140624,116.35929107666016,6947200,TSM,0.4230476264249772,1
2021-11-15,119.31999969482422,119.63999938964844,117.51000213623048,118.12000274658205,115.80048370361328,5157000,TSM,-0.4802423819188828,0
2021-11-16,117.69000244140624,118.37999725341795,117.16000366210938,118.08000183105467,115.76126098632812,5555100,TSM,-0.033864641548642105,1
2021-11-17,118.0,119.5500030517578,117.51000213623048,119.05999755859376,116.72201538085938,6391400,TSM,0.8299421683116481,1
2021-11-18,119.97000122070312,123.55999755859376,119.8000030517578,123.38999938964844,120.96698760986328,13229700,TSM,3.636823383037391,1
2021-11-19,122.02999877929688,124.8000030517578,122.0199966430664,124.26000213623048,121.81990814208984,9071800,TSM,0.7050836784873393,1
2021-11-22,123.5,128.08999633789062,123.20999908447266,124.75,122.30028533935548,16076100,TSM,0.39433273406217495,1
2021-11-23,122.72000122070312,123.1999969482422,119.5199966430664,121.36000061035156,118.9768524169922,10984000,TSM,-2.7174343804797108,0
2021-11-24,120.0,120.87000274658205,118.4000015258789,120.70999908447266,118.3396224975586,6992600,TSM,-0.5355978268044459,1
2021-11-26,117.5,119.04000091552734,116.5199966430664,117.08999633789062,114.79070281982422,6766900,TSM,-2.9989253367890045,0
2021-11-29,118.36000061035156,119.87999725341795,117.9000015258789,119.27999877929688,116.9376983642578,7634000,TSM,1.8703582798708762,1
2021-11-30,118.0999984741211,120.16999816894533,115.76000213623048,117.1500015258789,114.84952545166016,10561800,TSM,-1.7857120013549777,0
2021-12-01,119.22000122070312,123.51000213623048,119.22000122070312,120.62999725341795,118.2611846923828,12924400,TSM,2.970546890492609,1
2021-12-02,120.3499984741211,123.4000015258789,120.0199966430664,121.6999969482422,119.3101806640625,8425500,TSM,0.8870096320871212,1
2021-12-03,121.0,121.8499984741211,117.9800033569336,119.33000183105467,116.9867172241211,7809000,TSM,-1.9474077046981897,0
2021-12-06,118.88999938964844,119.5,116.58000183105467,119.13999938964844,116.80044555664062,5681200,TSM,-0.15922436813102792,1
2021-12-07,120.54000091552734,122.58000183105467,120.26000213623048,122.31999969482422,119.91799926757812,7459200,TSM,2.669129025908057,1
2021-12-08,121.62999725341795,122.22000122070312,120.11000061035156,121.8000030517578,119.40821838378906,5795700,TSM,-0.4251117105655289,1
2021-12-09,121.18000030517578,122.08999633789062,119.48999786376952,119.5,117.15338134765624,6103900,TSM,-1.888344001748865,0
2021-12-10,120.0,120.79000091552734,118.23999786376952,119.12999725341795,116.79064178466795,5973900,TSM,-0.30962572935736565,0
2021-12-13,118.86000061035156,119.02999877929688,116.38999938964844,116.41999816894533,114.13385009765624,5854300,TSM,-2.274825104467859,0
2021-12-14,115.44000244140624,116.9800033569336,115.25,116.29000091552734,114.00640869140624,6267300,TSM,-0.11166230498418361,1
2021-12-15,116.79000091552734,120.51000213623048,116.4800033569336,120.4000015258789,118.03570556640624,6700700,TSM,3.534268275857233,1
2021-12-16,120.33999633789062,120.75,116.13999938964844,116.56999969482422,114.75364685058594,9116100,TSM,-3.181064603418182,0
2021-12-17,116.29000091552734,117.48999786376952,115.93000030517578,116.31999969482422,114.50755310058594,11725600,TSM,-0.21446341310327188,1
2021-12-20,115.91999816894533,116.62000274658205,113.91000366210938,114.94000244140624,113.1490478515625,6980800,TSM,-1.1863800352807097,0
2021-12-21,116.06999969482422,117.5,115.08000183105467,117.44000244140624,115.61009979248048,6122900,TSM,2.1750478048531807,1
2021-12-22,116.91999816894533,121.44000244140624,116.83000183105467,121.3000030517578,119.4099578857422,9300100,TSM,3.2867851925304725,1
2021-12-23,120.95999908447266,121.79000091552734,119.83999633789062,120.68000030517578,118.79961395263672,6512500,TSM,-0.5111316825915257,0
2021-12-27,121.22000122070312,123.26000213623048,121.1999969482422,122.6999969482422,120.78813934326172,6309900,TSM,1.6738454076551612,1
2021-12-28,123.37999725341795,123.66000366210938,121.87000274658205,122.05999755859376,120.15811157226562,6321000,TSM,-0.5215969075520022,0
2021-12-29,121.8000030517578,123.1500015258789,120.97000122070312,121.41000366210938,119.51824188232422,5847700,TSM,-0.5325199979398398,0
2021-12-30,121.0,121.5500030517578,120.19000244140624,120.41999816894533,118.5436553955078,4187800,TSM,-0.8154233286404411,0
2021-12-31,121.3499984741211,121.75,120.22000122070312,120.30999755859376,118.43537902832033,3888200,TSM,-0.0913474605748088,0
2022-01-03,124.12999725341795,129.58999633789062,124.0,128.8000030517578,126.79309844970705,18592000,TSM,7.056774719847558,1
2022-01-04,130.8699951171875,135.5,130.3000030517578,133.39999389648438,131.3214111328125,25554900,TSM,3.571421378676587,1
2022-01-05,130.7100067138672,130.8800048828125,126.87999725341795,127.05999755859376,125.08019256591795,17891200,TSM,-4.752621160395487,0
2022-01-06,127.0,129.0,124.80999755859376,128.47000122070312,126.46823120117188,16249000,TSM,1.1097148506233445,1
2022-01-07,126.5500030517578,127.13999938964844,123.30999755859376,123.5,121.57566833496094,21248100,TSM,-3.8686083704202567,0
2022-01-10,125.11000061035156,125.87000274658205,123.26000213623048,125.01000213623048,123.06214141845705,11857700,TSM,1.222673794518614,0
2022-01-11,126.54000091552734,129.5500030517578,125.5,129.1699981689453,127.15731048583984,12113100,TSM,3.3277305508573995,1
2022-01-12,130.5,132.9199981689453,130.22000122070312,132.22999572753906,130.1696319580078,16389200,TSM,2.368969266835075,1
2022-01-13,140.75,145.0,138.9199981689453,139.19000244140625,137.0211944580078,52020000,TSM,5.263561172767739,0
2022-01-14,136.08999633789062,143.8800048828125,136.08999633789062,140.66000366210938,138.46829223632812,28255300,TSM,1.0561112112358328,1
2022-01-18,136.75,137.17999267578125,133.2899932861328,133.8300018310547,131.74472045898438,15191400,TSM,-4.855681539339063,0
2022-01-19,134.6199951171875,135.89999389648438,130.94000244140625,131.00999450683594,128.96864318847656,11155100,TSM,-2.10715630698316,0
2022-01-20,131.9199981689453,132.75,128.1999969482422,128.3300018310547,126.33041381835938,11421900,TSM,-2.0456398657748287,0
2022-01-21,127.08000183105467,127.9800033569336,124.2699966430664,124.52999877929688,122.5896224975586,15573700,TSM,-2.9611182089442245,0
2022-01-24,123.7699966430664,126.06999969482422,120.12999725341795,125.95999908447266,123.9973373413086,17083400,TSM,1.1483179307743896,1
2022-01-25,125.48999786376952,125.81999969482422,121.6999969482422,122.4800033569336,120.57156372070312,11370500,TSM,-2.762778463665494,0
2022-01-26,125.37999725341795,126.66999816894533,121.88999938964844,123.08000183105467,121.16221618652344,13592100,TSM,0.4898746388604769,0
2022-01-27,124.0,124.13999938964844,116.02999877929688,116.37999725341795,114.5666046142578,18599800,TSM,-5.4436175479047,0
2022-01-28,118.70999908447266,119.5999984741211,114.19000244140624,117.61000061035156,115.77745056152344,14005900,TSM,1.056885535282559,0
2022-01-31,119.5199966430664,122.7699966430664,118.80999755859376,122.62999725341795,120.71922302246094,10189100,TSM,4.268341652082741,1
2022-02-01,122.9000015258789,123.23999786376952,120.0999984741211,123.0500030517578,121.1326904296875,6956300,TSM,0.34249841616802446,1
2022-02-02,126.2300033569336,126.47000122070312,122.5500030517578,124.1500015258789,122.21554565429688,8562900,TSM,0.8939442883706628,0
2022-02-03,121.4499969482422,123.87999725341795,119.25,119.83999633789062,117.97269439697266,9926800,TSM,-3.471611063242608,0
2022-02-04,120.44000244140624,121.83000183105467,119.38999938964844,121.0199966430664,119.13430786132812,5743200,TSM,0.9846464796684051,1
2022-02-07,122.55999755859376,124.0999984741211,121.87999725341795,122.30999755859376,120.40420532226562,6562900,TSM,1.0659403002067913,0
2022-02-08,122.0,123.86000061035156,121.61000061035156,123.70999908447266,121.78239440917967,7036200,TSM,1.1446337616090707,1
2022-02-09,124.87999725341795,125.5500030517578,122.76000213623048,125.5199966430664,123.56419372558594,10979700,TSM,1.4630972209108473,1
2022-02-10,124.8000030517578,128.66000366210938,124.36000061035156,124.70999908447266,122.76681518554688,10474900,TSM,-0.6453135597964454,0
2022-02-11,125.5,126.58000183105467,120.4499969482422,121.01000213623048,119.12447357177734,9845700,TSM,-2.966880743649092,0
2022-02-14,119.9499969482422,121.5500030517578,118.0,119.7699966430664,117.90379333496094,8081800,TSM,-1.0247132231004374,0
2022-02-15,122.0199966430664,124.61000061035156,121.45999908447266,124.5199966430664,122.57977294921876,9248700,TSM,3.9659348193485933,1
2022-02-16,123.13999938964844,124.29000091552734,121.56999969482422,123.5999984741211,121.67410278320312,5749500,TSM,-0.7388356840246857,1
2022-02-17,122.48999786376952,122.75,119.6500015258789,119.76000213623048,117.8939437866211,7976700,TSM,-3.106793191987467,0
2022-02-18,120.5199966430664,120.69000244140624,118.4499969482422,119.30999755859376,117.45095825195312,8389000,TSM,-0.3757553186453877,0
2022-02-22,117.5,119.36000061035156,115.72000122070312,116.91000366210938,115.08836364746094,9793500,TSM,-2.0115614329014986,0
2022-02-23,118.5500030517578,119.43000030517578,115.76000213623048,115.9000015258789,114.09408569335938,8114700,TSM,-0.8639142114386988,0
2022-02-24,108.0,111.9800033569336,104.37999725341795,111.87999725341795,110.13673400878906,27539100,TSM,-3.4685109745777987,1
2022-02-25,112.29000091552734,113.0,109.36000061035156,111.2300033569336,109.49686431884766,14258900,TSM,-0.580974179872451,0
2022-02-28,109.37000274658205,109.7699966430664,105.0,107.01000213623048,105.34260559082033,26390800,TSM,-3.7939414666394056,0
2022-03-01,110.0,111.11000061035156,107.0500030517578,108.0500030517578,106.3664093017578,20377900,TSM,0.9718726238350461,0
2022-03-02,108.4000015258789,109.97000122070312,107.86000061035156,109.61000061035156,107.902099609375,13342400,TSM,1.443773729322806,1
2022-03-03,109.91000366210938,110.0,107.5999984741211,108.79000091552734,107.09487915039062,10841700,TSM,-0.7481066419652738,0
2022-03-04,107.0,108.12000274658205,103.80999755859376,105.05999755859376,103.4229965209961,22372100,TSM,-3.428627011254304,0
2022-03-07,103.29000091552734,104.08999633789062,99.05999755859376,99.29000091552734,97.7428970336914,29422900,TSM,-5.49209668489512,0
2022-03-08,100.20999908447266,103.11000061035156,98.62000274658205,100.0,98.44183349609376,25650000,TSM,0.7150761183663423,0
2022-03-09,104.51000213623048,105.72000122070312,102.76000213623048,104.9499969482422,103.31470489501952,14348400,TSM,4.949996948242208,1
2022-03-10,104.19000244140624,105.52999877929688,102.5199966430664,103.95999908447266,102.3401336669922,11811000,TSM,-0.9433043283057718,0
2022-03-11,105.36000061035156,105.36000061035156,101.3000030517578,101.41000366210938,99.82987213134766,18116400,TSM,-2.452862105444309,0
2022-03-14,101.5199966430664,101.86000061035156,99.06999969482422,99.3000030517578,97.75274658203124,17959400,TSM,-2.080663183271292,0
2022-03-15,98.02999877929688,102.13999938964844,97.62000274658205,102.08999633789062,100.499267578125,13415600,TSM,2.809660826171978,1
2022-03-16,102.98999786376952,105.79000091552734,102.80999755859376,105.69000244140624,104.54496002197266,20347100,TSM,3.526306428301318,1
2022-03-17,105.75,106.52999877929688,104.75,106.48999786376952,105.33628845214844,8042000,TSM,0.7569262975528845,1
2022-03-18,105.70999908447266,107.04000091552734,104.88999938964844,106.72000122070312,105.56379699707033,10218200,TSM,0.21598587806137548,1
2022-03-21,106.72000122070312,107.22000122070312,105.12999725341795,106.91999816894533,105.76163482666016,10366100,TSM,0.18740343511485236,1
2022-03-22,106.38999938964844,107.95999908447266,106.2300033569336,107.04000091552734,105.88033294677734,10401200,TSM,0.1122360163085645,1
2022-03-23,106.5,108.19000244140624,105.3499984741211,105.3499984741211,104.2086410522461,12905300,TSM,-1.578851295731909,0
2022-03-24,106.77999877929688,107.9800033569336,105.83000183105467,107.91999816894533,106.75080108642578,10834000,TSM,2.439487168531418,1
2022-03-25,107.69000244140624,107.9800033569336,105.83999633789062,106.7300033569336,105.57369995117188,7432100,TSM,-1.10266385489447,0
2022-03-28,105.62000274658205,106.72000122070312,104.61000061035156,106.33000183105467,105.17803192138672,8151200,TSM,-0.3747788937485619,1
2022-03-29,107.91999816894533,109.76000213623048,106.79000091552734,109.25,108.06639099121094,14076200,TSM,2.7461658221212604,1
2022-03-30,107.79000091552734,109.33999633789062,106.51000213623048,106.7300033569336,105.57369995117188,15456300,TSM,-2.306633082898313,0
2022-03-31,106.95999908447266,107.1500015258789,104.19000244140624,104.26000213623048,103.13045501708984,13021600,TSM,-2.31425198446098,0
2022-04-01,105.7699966430664,105.9499969482422,102.20999908447266,102.79000091552734,101.67637634277344,12085100,TSM,-1.4099378386568384,0
2022-04-04,104.0199966430664,105.56999969482422,103.27999877929688,104.79000091552734,103.65470886230467,9077200,TSM,1.9457145463434689,1
2022-04-05,104.4800033569336,104.5999984741211,102.11000061035156,102.5,101.38951873779295,12291000,TSM,-2.1853238815918608,0
2022-04-06,100.41999816894533,102.13999938964844,99.72000122070312,101.18000030517578,100.08382415771484,14902600,TSM,-1.2878045803163096,1
2022-04-07,100.41999816894533,101.2300033569336,99.6500015258789,100.5199966430664,99.43096160888672,12431000,TSM,-0.6523064440785653,1
2022-04-08,100.62000274658205,100.6999969482422,99.12000274658205,99.29000091552734,98.21429443359376,11796200,TSM,-1.2236328776518146,0
